url,Brand,Product Name,Model,Picture URL,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Total Ratings,Price in GBP,Battery capacity (mAh),Processor,Operating system,Rear camera,Front camera,Internal storage,Resolution,RAM,Form factor,Screen size (inches),Wi-Fi,Bluetooth,Touchscreen,Expandable storage,Launched,Accelerometer,GPS,Number of SIMs,Sim 1 4G/ LTE,Sim 2 4G/ LTE,Sim 1 3G,Sim 2 3G,Sim 2 GSM/CDMA,Sim 1 GSM/CDMA,Proximity sensor,Ambient light sensor,Rear flash,Compass/ Magnetometer,Gyroscope,Expandable storage type,Headphones,Removable battery,Dimensions (mm),Colours,Expandable storage up to (GB),FM,NFC,USB OTG,Wi-Fi Direct,Processor make,Infrared,other_info
https://gadgets.ndtv.com/vivo-y30-price-in-india-92965,Vivo,"Vivo Y30 (4GB RAM, 128GB) - Emerald Black",Y30,https://i.gadgets360cdn.com/products/large/vivo-y30-380x800-1588843984.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,12,5,8,19,56,618,£135.70,5000,octa-core,Android 10,13-megapixel (f/2.2) + 8-megapixel (f/2.2) + 2-megapixel (f/2.4) + 2-megapixel (f/2.4),8-megapixel,128GB,720x1560 pixels,8GB,Touchscreen,6.47,Yes,"Yes, v 5.00",Yes,,9th May 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,,,,3.5mm,No,162.04 x 76.46 x 9.11,"Dazzle Blue, Moonlight White",,Yes,,Yes,,MediaTek Helio P35 (MT6765),,"{'Weight (g)': '197.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '618', 'Price in India': 'â‚¹ 13,990', 'Product Name': 'Vivo Y30 (4GB RAM, 128GB) - Emerald Black', 'Wi-Fi standards supported': '802.11 b/g/n', 'Skin': 'Funtouch OS', 'Launched in India': 'No', 'Rear autofocus': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '19.5:9', 'Face unlock': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10-price-in-india-91386,Xiaomi,"Xiaomi Mi 10 (8GB RAM, 128GB) - Coral Green",Mi 10,https://i.gadgets360cdn.com/products/large/mi10-db-375x800-1581585015.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,35,7,7,14,37,416,£436.49,4780,2.84GHz octa-core (1x2.84GHz + 3x2.4GHz + 4x1.8GHz),Android 10,"108-megapixel (f/1.69, 1.6-micron) + 13-megapixel (f/2.4, 1.12-micron) + 2-megapixel (f/2.4, 1.75-micron) + 2-megapixel (f/2.4, 1.75-micron)",20-megapixel (f/2.0),128GB,1080x2340 pixels,8GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,No,13th February 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,Type-C,No,162.60 x 74.80 x 8.96,"Coral Green, Twilight Grey",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '208.00', 'Barometer': 'Yes', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '416', 'Price in India': 'â‚¹ 44,999', 'Product Name': 'Xiaomi Mi 10 (8GB RAM, 128GB) - Coral Green', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 11', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Face unlock': 'Yes', 'Front flash': 'No', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes', 'Wireless charging': 'Yes', 'In-Display Fingerprint Sensor': 'Yes', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10-price-in-india-91386,Xiaomi,"Xiaomi Mi 10 (8GB RAM, 128GB) - Twilight Grey",Mi 10,https://i.gadgets360cdn.com/products/large/mi10-db-375x800-1581585015.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,35,7,7,14,37,416,£436.49,4780,2.84GHz octa-core (1x2.84GHz + 3x2.4GHz + 4x1.8GHz),Android 10,"108-megapixel (f/1.69, 1.6-micron) + 13-megapixel (f/2.4, 1.12-micron) + 2-megapixel (f/2.4, 1.75-micron) + 2-megapixel (f/2.4, 1.75-micron)",20-megapixel (f/2.0),128GB,1080x2340 pixels,8GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,No,13th February 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,Type-C,No,162.60 x 74.80 x 8.96,"Coral Green, Twilight Grey",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '208.00', 'Barometer': 'Yes', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '416', 'Price in India': 'â‚¹ 44,999', 'Product Name': 'Xiaomi Mi 10 (8GB RAM, 128GB) - Twilight Grey', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 11', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Face unlock': 'Yes', 'Front flash': 'No', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes', 'Wireless charging': 'Yes', 'In-Display Fingerprint Sensor': 'Yes', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10-price-in-india-91386,Xiaomi,"Xiaomi Mi 10 (8GB RAM, 256GB) - Coral Green",Mi 10,https://i.gadgets360cdn.com/products/large/mi10-db-375x800-1581585015.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,35,7,7,14,37,416,£484.99,4780,2.84GHz octa-core (1x2.84GHz + 3x2.4GHz + 4x1.8GHz),Android 10,"108-megapixel (f/1.69, 1.6-micron) + 13-megapixel (f/2.4, 1.12-micron) + 2-megapixel (f/2.4, 1.75-micron) + 2-megapixel (f/2.4, 1.75-micron)",20-megapixel (f/2.0),128GB,1080x2340 pixels,8GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,No,13th February 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,Type-C,No,162.60 x 74.80 x 8.96,"Coral Green, Twilight Grey",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '208.00', 'Barometer': 'Yes', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '416', 'Price in India': 'â‚¹ 49,999', 'Product Name': 'Xiaomi Mi 10 (8GB RAM, 256GB) - Coral Green', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 11', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Face unlock': 'Yes', 'Front flash': 'No', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes', 'Wireless charging': 'Yes', 'In-Display Fingerprint Sensor': 'Yes', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10-price-in-india-91386,Xiaomi,"Xiaomi Mi 10 (8GB RAM, 256GB) - Twilight Grey",Mi 10,https://i.gadgets360cdn.com/products/large/mi10-db-375x800-1581585015.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,35,7,7,14,37,416,£533.49,4780,2.84GHz octa-core (1x2.84GHz + 3x2.4GHz + 4x1.8GHz),Android 10,"108-megapixel (f/1.69, 1.6-micron) + 13-megapixel (f/2.4, 1.12-micron) + 2-megapixel (f/2.4, 1.75-micron) + 2-megapixel (f/2.4, 1.75-micron)",20-megapixel (f/2.0),128GB,1080x2340 pixels,8GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,No,13th February 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,Type-C,No,162.60 x 74.80 x 8.96,"Coral Green, Twilight Grey",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '208.00', 'Barometer': 'Yes', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '416', 'Price in India': 'â‚¹ 54,999', 'Product Name': 'Xiaomi Mi 10 (8GB RAM, 256GB) - Twilight Grey', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 11', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Face unlock': 'Yes', 'Front flash': 'No', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes', 'Wireless charging': 'Yes', 'In-Display Fingerprint Sensor': 'Yes', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10t-5g-price-in-india-97482,Xiaomi,"Xiaomi Mi 10T 5G (6GB RAM, 128GB) - Cosmic Black",Mi 10T 5G,https://i.gadgets360cdn.com/products/large/mi-10t-1-370x800-1601472326.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,7,4,9,20,61,76,£349.19,5000,octa-core,Android 10,"64-megapixel (f/1.89, 0.8-micron) + 13-megapixel (f/2.4, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","20-megapixel (f/2.2, 0.8-micron)",128GB,1080x2400 pixels,6GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,,30th September 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,No,No,165.10 x 76.40 x 9.33,"Cosmic Black, Lunar Silver",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '216.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '76', 'Price in India': 'â‚¹ 35,999', 'Product Name': 'Xiaomi Mi 10T 5G (6GB RAM, 128GB) - Cosmic Black', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 12', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Wireless charging': 'No', 'Pop-Up Camera': 'No', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10t-5g-price-in-india-97482,Xiaomi,"Xiaomi Mi 10T 5G (6GB RAM, 128GB) - Lunar Silver",Mi 10T 5G,https://i.gadgets360cdn.com/products/large/mi-10t-1-370x800-1601472326.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,7,4,9,20,61,76,£349.19,5000,octa-core,Android 10,"64-megapixel (f/1.89, 0.8-micron) + 13-megapixel (f/2.4, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","20-megapixel (f/2.2, 0.8-micron)",128GB,1080x2400 pixels,6GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,,30th September 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,No,No,165.10 x 76.40 x 9.33,"Cosmic Black, Lunar Silver",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '216.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '76', 'Price in India': 'â‚¹ 35,999', 'Product Name': 'Xiaomi Mi 10T 5G (6GB RAM, 128GB) - Lunar Silver', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 12', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Wireless charging': 'No', 'Pop-Up Camera': 'No', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10t-5g-price-in-india-97482,Xiaomi,"Xiaomi Mi 10T 5G (8GB RAM, 128GB) - Cosmic Black",Mi 10T 5G,https://i.gadgets360cdn.com/products/large/mi-10t-1-370x800-1601472326.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,7,4,9,20,61,76,£368.59,5000,octa-core,Android 10,"64-megapixel (f/1.89, 0.8-micron) + 13-megapixel (f/2.4, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","20-megapixel (f/2.2, 0.8-micron)",128GB,1080x2400 pixels,6GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,,30th September 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,No,No,165.10 x 76.40 x 9.33,"Cosmic Black, Lunar Silver",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '216.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '76', 'Price in India': 'â‚¹ 37,999', 'Product Name': 'Xiaomi Mi 10T 5G (8GB RAM, 128GB) - Cosmic Black', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 12', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Wireless charging': 'No', 'Pop-Up Camera': 'No', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10t-5g-price-in-india-97482,Xiaomi,"Xiaomi Mi 10T 5G (8GB RAM, 128GB) - Lunar Silver",Mi 10T 5G,https://i.gadgets360cdn.com/products/large/mi-10t-1-370x800-1601472326.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,7,4,9,20,61,76,£368.59,5000,octa-core,Android 10,"64-megapixel (f/1.89, 0.8-micron) + 13-megapixel (f/2.4, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","20-megapixel (f/2.2, 0.8-micron)",128GB,1080x2400 pixels,6GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,,30th September 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,No,No,165.10 x 76.40 x 9.33,"Cosmic Black, Lunar Silver",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '216.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '76', 'Price in India': 'â‚¹ 37,999', 'Product Name': 'Xiaomi Mi 10T 5G (8GB RAM, 128GB) - Lunar Silver', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 12', 'Launched in India': 'Yes', 'Rear autofocus': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Wireless charging': 'No', 'Pop-Up Camera': 'No', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10t-pro-5g-price-in-india-97483,Xiaomi,"Xiaomi Mi 10T Pro 5G (8GB RAM, 128GB) - Cosmic Black",Mi 10T Pro 5G,https://i.gadgets360cdn.com/products/large/mi-10t-pro-1-370x800-1601472548.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,12,2,9,20,57,171,£387.99,5000,octa-core,Android 10,"108-megapixel (f/1.69, 0.8-micron) + 13-megapixel (f/2.4, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","20-megapixel (f/2.2, 0.8-micron)",128GB,1080x2400 pixels,8GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,,30th September 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,No,No,165.10 x 76.40 x 9.33,"Aurora Blue, Cosmic Black, Lunar Silver",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '218.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '171', 'Price in India': 'â‚¹ 39,999', 'Product Name': 'Xiaomi Mi 10T Pro 5G (8GB RAM, 128GB) - Cosmic Black', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 12', 'Launched in India': 'No', 'Rear autofocus': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Wireless charging': 'No', 'Pop-Up Camera': 'No', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-mi-10t-pro-5g-price-in-india-97483,Xiaomi,"Xiaomi Mi 10T Pro 5G (8GB RAM, 128GB) - Lunar Silver",Mi 10T Pro 5G,https://i.gadgets360cdn.com/products/large/mi-10t-pro-1-370x800-1601472548.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,12,2,9,20,57,171,£387.99,5000,octa-core,Android 10,"108-megapixel (f/1.69, 0.8-micron) + 13-megapixel (f/2.4, 1.12-micron) + 5-megapixel (f/2.4, 1.12-micron)","20-megapixel (f/2.2, 0.8-micron)",128GB,1080x2400 pixels,8GB,Touchscreen,6.67,Yes,"Yes, v 5.10",Yes,,30th September 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,Yes,Yes,Yes,,No,No,165.10 x 76.40 x 9.33,"Aurora Blue, Cosmic Black, Lunar Silver",,,Yes,,,Qualcomm Snapdragon 865,Yes,"{'Weight (g)': '218.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '171', 'Price in India': 'â‚¹ 39,999', 'Product Name': 'Xiaomi Mi 10T Pro 5G (8GB RAM, 128GB) - Lunar Silver', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac/Yes', 'Skin': 'MIUI 12', 'Launched in India': 'No', 'Rear autofocus': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Fast charging': 'Proprietary', 'Protection type': 'Gorilla Glass', 'Wireless charging': 'No', 'Pop-Up Camera': 'No', 'Sim 2 5G': 'Yes', 'Sim 1 5G': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-redmi-9-prime-price-in-india-96358,Xiaomi,"Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Matte Black",Redmi 9 Prime,https://i.gadgets360cdn.com/products/large/Redmi-9-Prime-DB-391x800-1596523159.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,11,4,8,26,52,"4,900",£106.69,5020,2GHz octa-core,Android 10,13-megapixel (f/2.2) + 8-megapixel (f/2.2) + 5-megapixel (f/2.4) + 2-megapixel,8-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,Touchscreen,6.53,Yes,"Yes, v 5.00",Yes,Yes,4th August 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,,Yes,,microSD,3.5mm,No,163.32 x 77.01 x 9.10,"Space Blue, Mint Green, Matte Black, Sunrise Flare",512,Yes,Yes,,Yes,MediaTek Helio G80,Yes,"{'Weight (g)': '198.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '4,900', 'Price in India': 'â‚¹ 10,999', 'Product Name': 'Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Matte Black', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac', 'Skin': 'MIUI 11', 'Pixels per inch (PPI)': '394', 'Launched in India': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '19.5:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Dedicated microSD slot': 'Yes', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-redmi-9-prime-price-in-india-96358,Xiaomi,"Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Mint Green",Redmi 9 Prime,https://i.gadgets360cdn.com/products/large/Redmi-9-Prime-DB-391x800-1596523159.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,11,4,8,26,52,"4,900",£106.69,5020,2GHz octa-core,Android 10,13-megapixel (f/2.2) + 8-megapixel (f/2.2) + 5-megapixel (f/2.4) + 2-megapixel,8-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,Touchscreen,6.53,Yes,"Yes, v 5.00",Yes,Yes,4th August 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,,Yes,,microSD,3.5mm,No,163.32 x 77.01 x 9.10,"Space Blue, Mint Green, Matte Black, Sunrise Flare",512,Yes,Yes,,Yes,MediaTek Helio G80,Yes,"{'Weight (g)': '198.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '4,900', 'Price in India': 'â‚¹ 10,999', 'Product Name': 'Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Mint Green', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac', 'Skin': 'MIUI 11', 'Pixels per inch (PPI)': '394', 'Launched in India': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '19.5:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Dedicated microSD slot': 'Yes', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-redmi-9-prime-price-in-india-96358,Xiaomi,"Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Space Blue",Redmi 9 Prime,https://i.gadgets360cdn.com/products/large/Redmi-9-Prime-DB-391x800-1596523159.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,11,4,8,26,52,"4,900",£116.04,5020,2GHz octa-core,Android 10,13-megapixel (f/2.2) + 8-megapixel (f/2.2) + 5-megapixel (f/2.4) + 2-megapixel,8-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,Touchscreen,6.53,Yes,"Yes, v 5.00",Yes,Yes,4th August 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,,Yes,,microSD,3.5mm,No,163.32 x 77.01 x 9.10,"Space Blue, Mint Green, Matte Black, Sunrise Flare",512,Yes,Yes,,Yes,MediaTek Helio G80,Yes,"{'Weight (g)': '198.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '4,900', 'Price in India': 'â‚¹ 11,963', 'Product Name': 'Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Space Blue', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac', 'Skin': 'MIUI 11', 'Pixels per inch (PPI)': '394', 'Launched in India': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '19.5:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Dedicated microSD slot': 'Yes', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes'}"
https://gadgets.ndtv.com/xiaomi-redmi-9-prime-price-in-india-96358,Xiaomi,"Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Sunrise Flare",Redmi 9 Prime,https://i.gadgets360cdn.com/products/large/Redmi-9-Prime-DB-391x800-1596523159.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,11,4,8,26,52,"4,900",£106.69,5020,2GHz octa-core,Android 10,13-megapixel (f/2.2) + 8-megapixel (f/2.2) + 5-megapixel (f/2.4) + 2-megapixel,8-megapixel (f/2.0),64GB,1080x2340 pixels,4GB,Touchscreen,6.53,Yes,"Yes, v 5.00",Yes,Yes,4th August 2020,Yes,Yes,2,Yes,Yes,Yes,Yes,GSM,GSM,Yes,Yes,,Yes,,microSD,3.5mm,No,163.32 x 77.01 x 9.10,"Space Blue, Mint Green, Matte Black, Sunrise Flare",512,Yes,Yes,,Yes,MediaTek Helio G80,Yes,"{'Weight (g)': '198.00', 'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 SIM Type': 'Nano-SIM', 'Sim 2 SIM Type': 'Nano-SIM', 'Total Ratings': '4,900', 'Price in India': 'â‚¹ 10,999', 'Product Name': 'Xiaomi Redmi 9 Prime (4GB RAM, 128GB) - Sunrise Flare', 'Wi-Fi standards supported': '802.11 a/b/g/n/ac', 'Skin': 'MIUI 11', 'Pixels per inch (PPI)': '394', 'Launched in India': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '19.5:9', 'Face unlock': 'Yes', 'USB Type-C': 'Yes', 'Dedicated microSD slot': 'Yes', 'Protection type': 'Gorilla Glass', 'Active 4G on both SIM cards': 'Yes'}"
